r,n,phi,eta,mu,srr_node,srr_face
0.070125,41,1.0,1.0,113599999.99999997,-2847467.0210179966,-2847344.2077170033
0.07037500000000001,39,1.0,1.0,113599999.99999997,-2845996.7219769307,-2846078.930935635
0.07062500000000001,49,1.0,1.0,113599999.99999997,-2841413.7642913405,-2841952.1928579104
0.07087500000000001,43,1.0,1.0,113600000.00000001,-2825176.5933895777,-2825788.944777813
0.07112500000000001,31,1.0,1.0,113599999.99999996,-2833927.2198237977,-2833927.219823799
0.07137500000000001,58,1.0,1.0,113599999.99999999,-2800187.373172396,-2810043.6971791154
0.07162500000000001,49,1.0,1.0,113599999.99999997,-2806063.678672003,-2809462.5061258753
0.07187500000000001,53,1.0,1.0,113599999.99999999,-2797925.1878376934,-2801013.458852343
0.072125,49,1.0,1.0,113599999.99999997,-2786633.0239548613,-2786451.14578714
0.072375,55,1.0,1.0,113599999.99999999,-2788077.1307625254,-2788807.0979267843
0.072625,54,1.0,1.0,113600000.00000001,-2762515.254012587,-2762691.5124291787
0.072875,61,1.0,1.0,113600000.0,-2764312.703705303,-2763770.207560404
0.073125,49,1.0,1.0,113599999.99999997,-2778404.3978141616,-2783554.855569975
0.073375,57,1.0,1.0,113599999.99999999,-2740184.5974135227,-2741993.469524375
0.073625,66,1.0,1.0,113599999.99999997,-2733638.0379036856,-2739616.7623301838
0.073875,50,1.0,1.0,113599999.99999999,-2746864.89582425,-2766345.520190293
0.074125,67,0.9999699098389355,1.0,114378925.94537812,-2681807.5150068197,-2688294.040027609
0.074375,65,0.9991113258897917,1.0,136604573.48649567,-2749321.5382646616,-2758955.159526512
0.074625,62,0.998375025640621,1.0,155664736.25662702,-2734485.30141794,-2736997.5257245703
0.074875,61,0.9979282341138298,1.0,167230560.43575206,-2679443.2061090083,-2698233.852200856
0.075125,66,0.9962001401298916,1.0,211964692.5415731,-2685098.6575248037,-2690275.200272023
0.075375,73,0.994918612565899,1.0,245138827.67411152,-2652651.622884256,-2666234.823616447
0.075625,71,0.9916614855828154,1.0,329454119.6090218,-2666841.467465589,-2671723.844740711
0.075875,53,0.9875614760706914,1.0,435588605.84365386,-2668150.799689286,-2671023.604650813
0.076125,78,0.9817445959846385,1.0,586166690.5032581,-2656990.885975578,-2666653.9542675596
0.076375,71,0.9726382069796167,1.0,821898318.8428513,-2634684.692545972,-2632352.2962991064
0.076625,71,0.9660410765578306,1.0,992674275.7933799,-2636584.2621904737,-2651782.8438757923
0.076875,68,0.9533775253641117,1.0,1320488027.4144514,-2645186.9201511946,-2644408.876819236
0.077125,67,0.9395638712078452,1.0,1678073804.365237,-2638233.2494173194,-2639561.001009418
0.077375,66,0.927429039649714,1.0,1992200908.011643,-2625272.242731034,-2627113.099914745
0.077625,73,0.9091536274719647,1.0,2465285537.809729,-2640021.5689834883,-2640021.5689835264
0.077875,63,0.8824759736902578,1.0,3155873954.6645236,-2614994.8385421936,-2615873.974177585
0.078125,80,0.8641861959560914,1.0,3629330457.00223,-2624900.1048141606,-2619310.0041638506
